"loan_amount","tenor_years","interest_rate","debt_to_income","credit_score","collateral_ratio","industry","company_age_years","prev_defaults","default_flag","PD","LGD","EAD","EL"
353399075,4,10.49,0.416,738,1.669,"Real_Estate",48,0,0,0.00657922960817814,0,353399075,0
71248400,4,12.2,0.124,844,1.365,"Real_Estate",33,0,0,0.0118321003392339,0,71248400,0
5482329,3,16.67,0.712,466,0.363,"Infrastructure",36,0,0,0.0762615203857422,0.637,5482329,266323.804434317
343561274,9,11.33,0.14,327,1.487,"Manufacturing",27,0,0,0.0635320469737053,0,343561274,0
340927878,2,12.93,0.113,423,1.318,"IT",18,1,0,0.072229377925396,0,340927878,0
458837930,6,14.36,0.122,450,1.376,"Manufacturing",26,0,0,0.0581604093313217,0,458837930,0
204802186,2,8.54,0.157,789,0.894,"Real_Estate",31,0,0,0.00351832271553576,0.106,204802186,76379.379418689
211797256,6,11.14,0.597,500,0.533,"Manufacturing",44,0,0,0.0690279677510262,0.467,211797256,6827509.25128343
269122721,3,8.78,0.535,793,0.975,"Real_Estate",50,0,0,0.0137371644377708,0.025,269122721,92424.5768079332
207409585,6,12.23,0.69,836,1.947,"Retail",23,1,0,0.0689813271164894,0,207409585,0
49724685,6,11.78,0.294,335,0.513,"IT",26,0,1,0.195419922471046,0.487,49724685,4732273.52065984
190753553,8,13.91,0.844,787,1.424,"Retail",49,0,0,0.103235006332397,0,190753553,0
99802288,7,17.83,0.723,403,1.541,"Retail",29,1,0,0.294719070196152,0,99802288,0
362787089,4,12.62,0.601,586,1.294,"Infrastructure",34,3,0,0.136325359344482,0,362787089,0
6493511,3,12.15,0.743,767,1.278,"IT",42,2,0,0.0963187962770462,0,6493511,0
459510022,3,17.56,0.758,366,0.74,"Infrastructure",21,0,0,0.129064247012138,0.26,459510022,15419641.8958299
450214138,7,10,0.9,772,0.257,"Infrastructure",13,0,0,0.0278345514088869,0.743,450214138,9310910.86689235
377322778,5,11.69,0.331,665,0.087,"IT",43,0,0,0.0190165098756552,0.913,377322778,6551105.81107589
476008986,2,12.43,0.236,880,0.643,"Retail",31,0,0,0.00416039628908038,0.357,476008986,706997.808755623
313167959,5,9.91,0.228,624,0.811,"Real_Estate",5,1,0,0.0293299835175276,0.189,313167959,1736004.89330498
328319310,8,9.98,0.232,528,0.667,"Manufacturing",17,0,0,0.0264741238206625,0.333,328319310,2894424.69986294
191306433,2,9.29,0.584,715,0.637,"Infrastructure",45,0,0,0.0107032405212522,0.363,191306433,743278.351935237
33737212,4,15.88,0.36,829,1.819,"Manufacturing",50,0,0,0.014178623445332,0,33737212,0
345749544,7,10.86,0.606,601,0.044,"Manufacturing",2,2,1,0.427712678909302,0.956,345749544,141374679.293289
64614450,10,10.47,0.367,807,0.151,"Manufacturing",27,0,0,0.0775781869888306,0.849,64614450,4255758.4297541
146367941,4,9.65,0.115,348,1.572,"IT",42,0,0,0.0315984189510345,0,146367941,0
316478225,5,9.18,0.768,694,0.47,"Infrastructure",40,1,0,0.144975870847702,0.53,316478225,24317304.3250663
195621975,10,16.28,0.761,532,0.942,"Infrastructure",45,3,1,0.56884765625,0.058,195621975,6454187.91540528
36142404,6,11.45,0.196,426,0.381,"Infrastructure",48,1,0,0.105584017932415,0.619,36142404,2362141.28364303
431922893,7,13.98,0.316,860,1.829,"Retail",3,0,0,0.0235010087490082,0,431922893,0
193209913,5,10.88,0.428,849,1.735,"Infrastructure",43,0,0,0.00852763187140226,0,193209913,0
335709307,6,12.58,0.464,328,0.884,"Manufacturing",19,0,0,0.108288370072842,0.116,335709307,4216995.98610433
11576955,5,13.29,0.646,691,1.975,"Manufacturing",13,0,0,0.0320682190358639,0,11576955,0
298019152,9,13.11,0.224,636,1.869,"Real_Estate",8,1,0,0.0556228943169117,0,298019152,0
138844339,8,15.4,0.794,623,1.182,"Manufacturing",1,2,1,0.650328397750854,0,138844339,0
200164326,10,9.82,0.69,866,0.246,"Retail",26,1,0,0.102491058409214,0.754,200164326,15468350.4351402
73761899,8,13.65,0.338,599,1.203,"Real_Estate",27,0,0,0.0340928621590137,0,73761899,0
412216783,8,17.91,0.384,495,0.273,"Manufacturing",12,0,0,0.33595010638237,0.727,412216783,100678065.817753
71064531,1,15.45,0.375,590,0.167,"IT",16,1,0,0.182077884674072,0.833,71064531,10778419.8067026
454614710,7,15.91,0.162,716,0.745,"Retail",16,0,0,0.0138487666845322,0.255,454614710,1605442.52778729
450062481,2,10.19,0.81,760,0.248,"Manufacturing",3,0,0,0.0726241171360016,0.752,450062481,24579413.5346749
96982278,4,15.84,0.591,489,1.732,"Retail",10,0,0,0.242478147149086,0,96982278,0
266612842,7,9.82,0.208,319,1.863,"Infrastructure",9,0,1,0.229441449046135,0,266612842,0
261540246,3,13.68,0.14,696,0.133,"Infrastructure",42,2,1,0.234703779220581,0.867,261540246,53220347.7619346
81007530,6,11.96,0.122,427,1.704,"Retail",17,0,0,0.0168640986084938,0,81007530,0
260263942,4,13.63,0.44,355,1.923,"IT",40,1,0,0.255190789699554,0,260263942,0
113027251,6,13.41,0.604,889,1.843,"Manufacturing",18,0,0,0.0305453445762396,0,113027251,0
141474483,5,15.51,0.506,460,1.432,"Real_Estate",35,0,0,0.129966661334038,0,141474483,0
252340102,7,11.07,0.177,488,0.347,"Manufacturing",7,0,0,0.131364345550537,0.653,252340102,21645965.5080669
80321364,4,14.68,0.897,814,1.427,"Retail",29,0,0,0.12142226845026,0,80321364,0
460394739,7,11.7,0.411,425,1.618,"Retail",34,0,0,0.0377393737435341,0,460394739,0
250015700,2,15.82,0.656,893,0.415,"IT",32,0,1,0.0480520389974117,0.585,250015700,7028052.03732364
308056694,9,15.58,0.225,767,1.7,"Real_Estate",17,0,0,0.0122434375807643,0,308056694,0
372221508,2,11.28,0.181,501,1.136,"Manufacturing",20,0,0,0.0108711235225201,0,372221508,0
308792287,10,15.71,0.423,673,1.476,"Real_Estate",8,1,0,0.164655193686485,0,308792287,0
465140382,4,16.98,0.617,688,0.47,"Infrastructure",49,1,0,0.0564811900258064,0.53,465140382,13923991.6213416
41108855,10,15.73,0.272,333,0.215,"Retail",40,3,0,0.27920213341713,0.785,41108855,9009978.81439331
15032474,7,8.7,0.469,833,0.847,"Manufacturing",28,1,0,0.0318351127207279,0.153,15032474,73219.757151996
271222706,7,14.37,0.802,695,0.798,"Retail",32,0,0,0.0602515116333961,0.202,271222706,3300998.76121164
121360082,4,17.66,0.57,547,0.747,"Retail",37,3,0,0.372326552867889,0.253,121360082,11431951.9896666
322773923,5,16.74,0.334,508,1.727,"IT",40,0,0,0.123225696384907,0,322773923,0
189490663,5,12.67,0.142,635,1.606,"IT",38,2,0,0.0168333798646927,0,189490663,0
24379990,4,15.3,0.877,434,1.78,"Real_Estate",36,1,1,0.300617009401321,0,24379990,0
25022109,9,13.82,0.863,765,0.693,"Infrastructure",40,1,0,0.0838126912713051,0.307,25022109,643831.281048201
481458504,4,11.87,0.823,737,1.589,"Retail",31,1,0,0.0646099895238876,0,481458504,0
114006908,1,12.77,0.669,305,0.534,"Manufacturing",45,0,1,0.265374779701233,0.466,114006908,14098624.0722321
6685391,10,17.02,0.26,878,0.273,"Real_Estate",10,0,0,0.0913138315081596,0.727,6685391,443810.721156301
110019343,5,10,0.383,741,0.988,"Retail",20,0,0,0.0215922370553017,0.012,110019343,28506.7648166946
28912847,3,11.51,0.106,426,1.43,"Manufacturing",18,1,0,0.0747145637869835,0,28912847,0
118251101,10,11.2,0.117,415,1.454,"Retail",2,1,0,0.169873833656311,0,118251101,0
201945439,9,14.12,0.242,311,0.922,"Real_Estate",50,0,0,0.0284442100673914,0.078,201945439,448045.922147271
8137914,10,17.35,0.624,626,1.604,"Infrastructure",49,0,0,0.0432030707597733,0,8137914,0
181519821,5,12.41,0.57,343,0.482,"Manufacturing",24,0,0,0.309659838676453,0.518,181519821,29116468.4164932
292665370,4,17.81,0.165,524,1.483,"Infrastructure",19,0,0,0.217087715864182,0,292665370,0
303291075,9,8.86,0.621,763,1.306,"IT",42,0,0,0.0215620864182711,0,303291075,0
132595588,4,9.45,0.195,582,1.808,"Retail",21,0,0,0.0204306058585644,0,132595588,0
337899190,3,14.22,0.752,405,1.726,"Manufacturing",4,1,1,0.297336637973785,0,337899190,0
467967302,8,14.39,0.665,793,1.586,"Manufacturing",47,0,0,0.0271147824823856,0,467967302,0
2792112,1,8.59,0.423,889,0.577,"Retail",30,1,0,0.04676478728652,0.423,2792112,55232.1775505392
393698616,9,10.95,0.715,676,0.093,"Retail",34,0,0,0.0595265030860901,0.907,393698616,21256000.2054443
403659640,4,16.85,0.764,604,0.915,"Infrastructure",23,0,0,0.126320943236351,0.085,403659640,4334206.6500559
37446154,5,13.36,0.382,483,1.845,"Manufacturing",7,0,1,0.243350550532341,0,37446154,0
283932653,3,14.89,0.405,376,0.159,"Manufacturing",39,0,0,0.11702773720026,0.841,283932653,27944744.5500975
270056232,4,14.36,0.14,627,1.674,"Manufacturing",31,0,0,0.0235087685286999,0,270056232,0
69699902,2,14.15,0.628,679,0.944,"IT",24,0,0,0.029427582398057,0.056,69699902,114861.578117524
138889992,7,11.02,0.107,789,0.607,"Manufacturing",4,0,0,0.0157369617372751,0.393,138889992,858982.650489218
176569910,3,12.23,0.547,311,0.904,"Real_Estate",6,0,0,0.262603729963303,0.096,176569910,4451320.02866733
406589813,9,14.13,0.165,721,1.818,"Real_Estate",21,0,0,0.0134004428982735,0,406589813,0
86599133,4,10.43,0.802,531,0.422,"Manufacturing",43,0,0,0.210265576839447,0.578,86599133,10524696.0260357
261059884,2,17.52,0.294,343,0.109,"Infrastructure",2,0,1,0.820648074150085,0.891,261059884,190886317.318818
382546798,1,16.96,0.488,565,0.968,"IT",43,0,0,0.0584934465587139,0.032,382546798,716047.381920645
145089068,7,9.4,0.232,301,1.025,"Manufacturing",34,0,0,0.0413196459412575,0,145089068,0
218952380,5,13.08,0.266,687,0.15,"IT",47,0,0,0.0200519282370806,0.85,218952380,3731854.7994333
335055928,3,11.45,0.601,689,1.906,"Infrastructure",4,1,0,0.0527504980564117,0,335055928,0
19424967,2,17.61,0.899,723,1.003,"Manufacturing",12,0,0,0.0769500806927681,0,19424967,0
280762528,3,14.17,0.265,515,1.482,"Retail",7,1,1,0.37246897816658,0,280762528,0
466259235,9,14.29,0.184,608,1.493,"Manufacturing",39,1,0,0.0303819179534912,0,466259235,0
217876623,4,14.46,0.645,694,1.395,"IT",2,3,0,0.235572218894958,0,217876623,0
468180076,4,17.8,0.569,482,1.461,"Infrastructure",5,0,0,0.227130964398384,0,468180076,0
489173011,10,13.27,0.807,674,0.057,"Real_Estate",38,0,0,0.107031874358654,0.943,489173011,49372749.3105757
338704382,1,13.74,0.261,803,0.553,"Retail",10,0,0,0.0254137180745602,0.447,338704382,3847658.74062046
149836179,8,14.36,0.362,492,0.205,"IT",7,0,0,0.184729635715485,0.795,149836179,22004950.2971178
104918444,1,9.71,0.66,412,1.209,"Real_Estate",26,0,0,0.240363001823425,0,104918444,0
160129318,10,12.35,0.17,687,0.384,"Infrastructure",4,0,0,0.0262009855359793,0.616,160129318,2584456.3019994
427333109,7,17.11,0.732,676,0.348,"Real_Estate",13,0,0,0.126946076750755,0.652,427333109,35369866.5979209
31468894,4,13.75,0.194,731,0.568,"Infrastructure",1,3,0,0.0851324051618576,0.432,31468894,1157337.77788953
91841007,3,17.08,0.784,494,0.923,"IT",22,1,0,0.194448634982109,0.077,91841007,1375093.60038299
242434464,10,12.73,0.721,799,1.902,"Real_Estate",45,0,0,0.198175385594368,0,242434464,0
169803504,9,10.76,0.121,575,1.999,"Manufacturing",20,2,0,0.033963430672884,0,169803504,0
406867986,6,16.2,0.148,624,0.888,"Infrastructure",17,0,1,0.0528013817965984,0.112,406867986,2406117.4893951
435345808,2,13.27,0.784,368,1.765,"Real_Estate",19,0,0,0.17694890499115,0,435345808,0
10561478,9,15.61,0.856,415,0.499,"Real_Estate",7,1,0,0.456215769052505,0.501,10561478,2413974.71685866
412549343,4,9.7,0.89,370,1.407,"Retail",24,0,1,0.407709449529648,0,412549343,0
201232979,8,12.92,0.588,553,0.893,"Manufacturing",12,2,0,0.202377289533615,0.107,201232979,4357573.37946305
336357086,1,12.2,0.411,754,1.835,"Retail",23,0,0,0.00865196529775858,0,336357086,0
60217436,7,17.05,0.765,365,1.791,"Retail",3,1,1,0.688719272613525,0,60217436,0
238735745,7,8.46,0.203,842,0.25,"IT",42,3,1,0.327044546604156,0.75,238735745,58557917.6112979
462744642,7,13.68,0.284,633,1.301,"Infrastructure",46,0,0,0.0215212553739548,0,462744642,0
287844832,9,16.42,0.184,860,0.663,"Manufacturing",16,0,0,0.0149359758943319,0.337,287844832,1448845.05008423
456463038,2,15.19,0.309,346,0.714,"Retail",16,0,0,0.111678667366505,0.286,456463038,14579474.5627692
377895660,6,16.25,0.187,621,0.192,"IT",9,0,0,0.111450970172882,0.808,377895660,34030405.0483462
315868962,2,13.9,0.638,890,0.028,"Infrastructure",15,3,0,0.17932716012001,0.972,315868962,55057855.175601
397415905,5,8.67,0.7,832,1.096,"Manufacturing",46,0,0,0.0193254295736551,0,397415905,0
461849685,9,10.7,0.44,318,1.521,"Retail",39,0,0,0.11046140640974,0,461849685,0
83069936,4,12.28,0.602,826,0.484,"IT",46,0,0,0.0328188166022301,0.516,83069936,1406748.60928738
97249088,6,15.69,0.677,571,0.724,"Infrastructure",42,3,1,0.535059750080109,0.276,97249088,14361404.0709404
49723690,1,13.45,0.104,371,1.658,"Infrastructure",36,0,0,0.0115966070443392,0,49723690,0
414725588,10,8.32,0.44,887,1.196,"Manufacturing",39,1,0,0.043072871863842,0,414725588,0
403126115,7,10.99,0.836,390,0.138,"Retail",47,2,1,0.437384814023972,0.862,403126115,151988909.601909
140355723,9,9.66,0.442,383,0.892,"Retail",11,0,1,0.0744855105876923,0.108,140355723,1129082.51068845
225065760,8,12.63,0.7,810,1.044,"Manufacturing",21,0,0,0.023663617670536,0,225065760,0
313313475,6,15.35,0.869,419,0.824,"IT",4,0,0,0.22615772485733,0.176,313313475,12471054.2304734
186089787,6,12.61,0.255,628,0.536,"Manufacturing",16,1,0,0.014091276563704,0.464,186089787,1216720.59159417
191777155,2,16.93,0.651,312,1.347,"Real_Estate",12,0,1,0.59661203622818,0,191777155,0
457325957,1,14.03,0.839,480,1.885,"Manufacturing",29,0,0,0.0951531827449799,0,457325957,0
195758580,8,8.66,0.108,339,1.193,"Manufacturing",22,0,0,0.0270549207925797,0,195758580,0
36076586,1,9.59,0.572,450,1.614,"Manufacturing",44,0,0,0.0380911082029343,0,36076586,0
354045799,2,16.82,0.711,389,1.012,"Infrastructure",19,1,0,0.177998214960098,0,354045799,0
346805410,10,11.52,0.144,321,1.144,"Manufacturing",19,0,0,0.0353574268519878,0,346805410,0
48977498,1,8.91,0.298,334,1.925,"Real_Estate",41,1,0,0.114825449883938,0,48977498,0
19414712,1,10.7,0.336,496,0.003,"Manufacturing",35,0,0,0.0582075901329517,0.997,19414712,1126693.34784936
201069120,1,10.75,0.512,688,0.328,"Manufacturing",37,0,0,0.023981761187315,0.672,201069120,3240378.36728497
6757075,4,11.57,0.466,514,1.913,"Real_Estate",18,0,0,0.13718381524086,0,6757075,0
284377617,6,8.92,0.83,858,1.381,"Manufacturing",17,0,0,0.0414030626416206,0,284377617,0
472530013,3,10.37,0.254,439,0.558,"IT",4,0,0,0.0340921729803085,0.442,472530013,7120432.12417988
172307786,5,12.28,0.864,418,1.285,"Retail",34,0,0,0.16507913172245,0,172307786,0
123004642,2,13.94,0.112,511,1.507,"Manufacturing",43,1,0,0.033697746694088,0,123004642,0
271296812,2,13.2,0.119,378,0.504,"Infrastructure",25,0,0,0.0569290332496166,0.496,271296812,7660553.95450804
59734485,8,9.18,0.232,636,1.583,"Retail",15,0,0,0.00703226681798697,0,59734485,0
188079319,1,14.6,0.151,827,0.1,"Manufacturing",26,1,0,0.0423410050570965,0.9,188079319,7167120.65722284
164428047,9,14.43,0.169,461,0.635,"Manufacturing",8,0,0,0.0362495966255665,0.365,164428047,2175564.38785309
473655670,4,11.36,0.635,342,1.33,"Manufacturing",30,2,1,0.560090363025665,0,473655670,0
455376881,6,15.3,0.502,831,0.945,"Manufacturing",2,0,0,0.0661318451166153,0.055,455376881,1656320.23501887
381459913,9,12.92,0.308,682,1.492,"Infrastructure",48,1,0,0.0367714688181877,0,381459913,0
379279383,10,8.48,0.522,406,1.862,"Manufacturing",37,3,0,0.31904411315918,0,379279383,0
499246926,2,14.19,0.354,768,1.531,"Retail",22,0,0,0.0055828969925642,0,499246926,0
290620301,8,17.29,0.343,490,1.432,"Manufacturing",46,2,0,0.254570364952087,0,290620301,0
107428807,8,9.65,0.812,888,1.188,"Real_Estate",14,0,0,0.0624674744904041,0,107428807,0
67642397,1,16.31,0.808,591,1.995,"Infrastructure",39,0,0,0.0779068395495415,0,67642397,0
396348876,5,10.42,0.358,708,1.288,"Manufacturing",5,1,1,0.0286872740834951,0,396348876,0
490971013,8,17.23,0.387,507,0.565,"IT",39,1,1,0.131394758820534,0.435,490971013,28062292.7608385
491042347,4,17.16,0.197,422,0.972,"IT",25,1,0,0.123074941337109,0.028,491042347,1692180.22542971
63596294,3,13.81,0.702,326,0.57,"Manufacturing",49,0,0,0.107689894735813,0.43,63596294,2944931.62877257
309524287,4,8.02,0.406,847,0.767,"IT",49,0,0,0.0133585911244154,0.233,309524287,963410.355594445
429235215,1,17.88,0.608,465,0.615,"Infrastructure",46,0,0,0.0292558297514915,0.385,429235215,4834688.46375317
70554380,7,16.3,0.723,332,1.54,"Infrastructure",33,0,0,0.150243476033211,0,70554380,0
183923680,5,15.97,0.733,591,1.025,"Manufacturing",26,1,0,0.16302627325058,0,183923680,0
79407983,3,16.55,0.576,725,1.332,"Real_Estate",20,0,0,0.0553564541041851,0,79407983,0
224472077,5,13.96,0.677,707,0.992,"Infrastructure",5,0,0,0.0340082980692387,0.00800000000000001,224472077,61071.3064226968
243451415,5,17.12,0.72,622,1.957,"Infrastructure",44,0,0,0.0926022976636887,0,243451415,0
475151317,10,12.93,0.433,464,0.293,"Manufacturing",46,3,1,0.518399178981781,0.707,475151317,174146863.205813
452472186,9,11.44,0.131,306,0.8,"Manufacturing",4,0,0,0.0201804861426353,0.2,452472186,1826221.73590018
470142186,4,9.43,0.245,343,1.039,"IT",13,0,0,0.0428700260818005,0,470142186,0
386973125,4,16,0.537,584,0.211,"IT",5,0,1,0.544243931770325,0.789,386973125,166169534.506126
47013282,9,15.12,0.494,521,0.223,"Manufacturing",46,0,1,0.231944859027863,0.777,47013282,8472788.00422539
9105471,8,13.85,0.704,693,0.634,"Real_Estate",47,3,0,0.377724140882492,0.366,9105471,1258804.37315479
167421284,10,13.17,0.254,426,1.644,"Retail",34,0,0,0.0257121846079826,0,167421284,0
121684693,5,10.62,0.833,604,1.228,"Retail",23,2,0,0.364405333995819,0,121684693,0
396243288,9,17.42,0.784,810,1.084,"Retail",14,0,0,0.151217237114906,0,396243288,0
248697132,5,15.1,0.102,863,1.545,"Manufacturing",42,2,0,0.0768720433115959,0,248697132,0
257425666,2,15.4,0.655,358,0.287,"IT",5,2,1,0.889821290969849,0.713,257425666,163321803.814061
37128537,3,14.44,0.274,496,1.083,"IT",25,0,0,0.0353416316211224,0,37128537,0
173224411,7,10.19,0.881,492,1.965,"Real_Estate",35,1,0,0.289004802703857,0,173224411,0
378406146,9,11.49,0.732,350,1.316,"Real_Estate",42,1,1,0.549234211444855,0,378406146,0
193174404,4,9.84,0.436,830,1.772,"Manufacturing",46,0,0,0.00762029038742185,0,193174404,0
4453599,6,11.23,0.66,533,1.237,"Manufacturing",50,0,0,0.147649198770523,0,4453599,0
359501176,5,16.8,0.411,841,1.84,"IT",26,3,0,0.111628472805023,0,359501176,0
278927697,8,11.95,0.611,641,1.617,"Manufacturing",45,0,0,0.0222430191934109,0,278927697,0
35971231,9,14.67,0.568,838,1.473,"IT",13,0,0,0.0449998639523983,0,35971231,0
174560449,6,14.92,0.143,305,1.943,"Retail",8,0,0,0.215198919177055,0,174560449,0
207089772,1,11.19,0.422,592,1.562,"Manufacturing",35,1,0,0.0273477397859097,0,207089772,0
156515944,10,12.79,0.399,511,1.77,"Manufacturing",17,0,0,0.139326155185699,0,156515944,0
369046416,3,10.59,0.216,763,1.287,"Retail",24,0,0,0.00305751874111593,0,369046416,0
194781802,6,8.88,0.112,743,1.382,"Real_Estate",11,1,0,0.00852254498749971,0,194781802,0
310092715,2,8.36,0.168,690,1.071,"IT",1,0,0,0.0200567357242107,0,310092715,0
312147093,6,14.21,0.506,578,1.257,"Retail",12,0,0,0.0997682958841324,0,312147093,0
401403753,3,14.71,0.254,661,1.959,"Real_Estate",28,0,0,0.0185180511325598,0,401403753,0
327379901,10,11.57,0.228,734,0.3,"Real_Estate",42,0,0,0.021331574767828,0.7,327379901,4888470.18496594
340047106,1,14.45,0.182,718,0.873,"Manufacturing",4,1,0,0.0233494825661182,0.127,340047106,1008370.34459716
205966657,10,15.77,0.16,863,1.47,"Manufacturing",32,0,0,0.0133915580809116,0,205966657,0
331963318,2,17.38,0.653,811,1.131,"Real_Estate",44,0,0,0.0290047116577625,0,331963318,0
14531771,7,9.13,0.554,320,0.165,"Retail",47,3,1,0.716876327991486,0.835,14531771,8698597.99913379
408148553,8,17.64,0.455,428,0.658,"Retail",18,0,1,0.410551160573959,0.342,408148553,57307524.8452904
38446347,10,8.28,0.873,853,0.619,"Retail",42,0,0,0.138318121433258,0.381,38446347,2026091.89383726
450581681,10,9.14,0.398,708,0.759,"Retail",9,0,1,0.234213247895241,0.241,450581681,25433259.9467349
36342790,3,11.09,0.145,759,1.961,"Real_Estate",16,0,0,0.00700284074991941,0,36342790,0
96370568,9,12.02,0.523,334,0.967,"Infrastructure",16,1,0,0.171059384942055,0.033,96370568,544007.972923684
388687695,5,10.62,0.253,850,0.616,"Manufacturing",34,0,0,0.0041012866422534,0.384,388687695,612141.946180517
102363618,4,9.93,0.622,471,1.647,"Manufacturing",50,0,1,0.0439445152878761,0,102363618,0
202478491,3,15.51,0.438,750,1.398,"Retail",47,0,0,0.010149504058063,0,202478491,0
223644133,9,13.54,0.17,673,1.44,"Manufacturing",20,0,0,0.00719760963693261,0,223644133,0
303541439,2,8.31,0.292,622,1.413,"Infrastructure",28,1,0,0.0340029560029507,0,303541439,0
288646426,5,17.1,0.813,313,1.87,"Manufacturing",30,0,0,0.396964251995087,0,288646426,0
30693876,3,9.43,0.219,883,0.648,"Retail",18,0,0,0.0108804553747177,0.352,30693876,117555.098529482
92149877,6,12.4,0.439,660,0.86,"Infrastructure",46,0,0,0.0277531445026398,0.14,92149877,358042.839319407
148764709,3,12.5,0.683,550,0.528,"Infrastructure",8,0,0,0.244330137968063,0.472,148764709,17156115.2848814
188663464,9,14.59,0.73,513,0.127,"Manufacturing",3,1,1,0.297821998596191,0.873,188663464,49052237.4119194
